Name,Danger,Magician level,Remarks,Scores,Absenses,Lupin coef,Quidditch,Disease,Beans,Teacher,StickLevel,Volan-De-Mort
Harry,41,6,16,0,27,0.0,26,0.77,0,Hagrid,3,10
Goyle,27,2,4,2,21,0.43,0,0.37,4,Trelawney,2,10
Hermiona,30,1,29,2,0,0.82,0,0.38,4,Hagrid,1,8
Hermiona,30,3,18,2,0,2.11,0,0.38,4,Sprout,3,8
Sedric,39,12,28,2,42,3.33,2,0.46,4,Sprout,4,5
Ginny,9,6,20,3,32,1.56,20,0.32,3,Mcgonagall,2,3
Ron,46,4,15,1,39,0.42,35,0.89,2,Snape,2,8
Ginny,3,2,1,3,13,0.08,1,0.13,3,Lupin,1,9
Ginny,7,3,4,3,16,0.36,4,0.16,3,Sprout,3,5
Ron,1,3,19,1,43,0.14,39,0.43,2,Lupin,1,3
Hermiona,36,9,18,2,0,1.19,0,0.38,4,Sprout,3,2
Sedric,37,4,13,2,27,2.48,17,0.61,4,Hagrid,4,7
Sedric,41,4,7,2,21,0.67,23,0.67,4,Trelawney,2,3
Sedric,36,3,28,2,42,2.29,2,0.46,4,Sprout,3,8
Hermiona,30,2,19,2,0,1.36,0,0.38,4,Snape,2,8
Harry,41,4,16,0,27,0.0,26,0.77,0,Hagrid,2,10
Draco,17,4,3,2,15,0.28,7,0.29,4,Snape,2,5
Goyle,29,3,4,2,21,0.73,0,0.37,4,Trelawney,1,8
Ginny,9,12,4,3,16,0.97,4,0.16,3,Sprout,4,3
Goyle,27,3,0,2,17,0.59,0,0.37,4,Dumbledore,3,10
Draco,14,9,10,2,22,1.05,0,0.22,4,Mcgonagall,3,8
Ron,3,1,15,1,39,0.2,35,0.39,2,Snape,1,1
George,43,8,11,2,39,1.5,9,0.57,4,Snape,4,5
Hermiona,31,8,23,2,0,2.68,0,0.38,4,Trelawney,4,7
Fred,25,4,0,2,9,0.69,20,0.49,4,Snape,2,4
Hermiona,31,9,19,2,0,1.79,0,0.38,4,Snape,3,7
Harry,45,1,0,0,11,0.0,10,0.61,0,Dumbledore,1,6
Hermiona,31,3,18,2,0,0.0,0,0.38,4,Sprout,1,7
Goyle,35,9,10,2,27,1.98,0,0.37,4,Hagrid,3,2
Harry,41,8,2,0,13,0.0,12,0.63,0,Lupin,4,10
Goyle,35,6,4,2,21,1.71,0,0.37,4,Trelawney,3,2
Ron,44,4,3,1,27,1.17,23,0.77,2,Hagrid,4,10
Fred,26,9,0,2,9,1.14,20,0.49,4,Dumbledore,3,3
Draco,21,9,3,2,15,0.86,7,0.29,4,Snape,3,1
Goyle,33,2,15,2,32,0.67,0,0.37,4,Mcgonagall,1,4
Goyle,34,3,26,2,43,1.32,0,0.37,4,Lupin,3,3
George,47,12,0,2,28,1.3,20,0.68,4,Dumbledore,4,1
Hermiona,31,2,18,2,0,1.08,0,0.38,4,Sprout,1,7
Goyle,34,6,4,2,21,1.36,0,0.37,4,Trelawney,2,3
Fred,19,12,0,2,9,0.79,20,0.49,4,Dumbledore,4,10
Harry,42,9,2,0,13,0.0,12,0.63,0,Lupin,3,9
Harry,46,1,0,0,11,0.0,10,0.61,0,Dumbledore,1,5
Harry,45,4,2,0,13,0.0,12,0.63,0,Lupin,2,6
Fred,20,4,7,2,16,1.12,13,0.42,4,Mcgonagall,4,9
Ron,44,9,3,1,27,0.84,23,0.77,2,Hagrid,3,10
Goyle,29,12,22,2,39,2.12,0,0.37,4,Snape,4,8
Goyle,35,4,0,2,17,0.49,0,0.37,4,Dumbledore,2,2
Draco,20,1,9,2,21,0.64,1,0.23,4,Trelawney,1,2
Harry,45,1,9,0,20,0.0,19,0.7,0,Mcgonagall,1,6
Ron,0,1,19,1,43,0.13,39,0.43,2,Lupin,1,4
Crabbe,18,2,18,2,45,0.79,0,0.27,4,Snape,1,9
Draco,19,2,15,2,27,0.47,5,0.27,4,Hagrid,1,3
Crabbe,25,3,25,2,52,1.1,0,0.27,4,Mcgonagall,3,2
Draco,13,12,26,2,38,1.94,16,0.38,4,Sprout,4,9
Harry,43,1,0,0,11,0.0,10,0.61,0,Dumbledore,1,8
Sedric,41,8,5,2,19,1.91,25,0.69,4,Snape,4,3
Sedric,42,2,28,2,42,0.97,2,0.46,4,Sprout,2,2
Goyle,35,4,0,2,17,1.46,0,0.37,4,Dumbledore,4,2
Draco,14,4,15,2,27,0.8,5,0.27,4,Hagrid,2,8
Draco,18,1,9,2,21,0.37,1,0.23,4,Trelawney,1,4
Harry,49,1,9,0,20,0.0,19,0.7,0,Mcgonagall,1,2
Sedric,43,1,13,2,27,0.78,17,0.61,4,Hagrid,1,1
Crabbe,25,2,0,2,27,0.35,0,0.27,4,Dumbledore,2,2
Draco,21,3,26,2,38,1.68,16,0.38,4,Sprout,3,1
Fred,26,1,4,2,13,0.66,16,0.45,4,Lupin,1,3
Ron,0,9,0,1,24,0.0,20,0.24,2,Dumbledore,3,4
George,47,2,29,2,57,0.0,9,0.57,4,Hagrid,1,1
Crabbe,26,3,14,2,41,0.0,0,0.27,4,Lupin,1,1
Ginny,7,2,1,3,13,0.17,1,0.13,3,Lupin,1,5
Sedric,39,1,29,2,43,0.94,1,0.45,4,Lupin,1,5
Fred,23,3,18,2,27,1.8,2,0.31,4,Hagrid,3,6
Fred,24,4,7,2,16,0.43,13,0.42,4,Mcgonagall,2,5
Draco,13,9,1,2,13,0.31,9,0.31,4,Lupin,3,9
Goyle,28,3,29,2,46,1.25,0,0.37,4,Sprout,3,9
Hermiona,37,2,29,2,0,0.91,0,0.38,4,Hagrid,2,1
Fred,25,1,0,2,9,0.35,20,0.49,4,Snape,1,4
Ron,3,4,19,1,43,0.39,39,0.43,2,Lupin,2,1
Crabbe,17,3,0,2,27,0.61,0,0.27,4,Dumbledore,3,10
Ron,49,8,15,1,39,0.89,35,0.89,2,Snape,4,5
Harry,0,12,16,0,27,0.0,26,0.27,0,Hagrid,4,1
Sedric,34,6,13,2,27,1.68,17,0.61,4,Hagrid,3,10
George,41,8,11,2,39,2.16,9,0.57,4,Snape,4,7
George,39,12,23,2,51,2.58,3,0.51,4,Trelawney,4,9
Goyle,31,9,29,2,46,1.32,0,0.37,4,Sprout,3,6
Goyle,35,2,4,2,21,0.54,0,0.37,4,Trelawney,2,2
Crabbe,23,12,0,2,27,1.14,0,0.27,4,Hagrid,4,4
Hermiona,33,6,29,2,0,2.72,0,0.38,4,Hagrid,3,5
George,41,9,0,2,28,1.8,20,0.68,4,Dumbledore,3,7
Draco,13,6,9,2,21,0.61,1,0.23,4,Trelawney,2,9
Goyle,32,6,4,2,21,0.79,0,0.37,4,Trelawney,3,5
Ron,47,8,0,1,24,0.98,20,0.74,2,Dumbledore,4,7
Sedric,39,8,29,2,43,1.89,1,0.45,4,Lupin,4,5
Ron,1,12,19,1,43,0.42,39,0.43,2,Lupin,4,3
Harry,45,3,9,0,20,0.0,19,0.7,0,Mcgonagall,3,6
Harry,47,2,9,0,20,0.0,19,0.7,0,Mcgonagall,1,4
Crabbe,22,1,6,2,33,0.0,0,0.27,4,Trelawney,1,5
Sedric,42,12,0,2,14,2.09,30,0.74,4,Dumbledore,4,2
Sedric,35,1,28,2,42,1.38,2,0.46,4,Sprout,1,9
Crabbe,20,12,6,2,33,1.29,0,0.27,4,Trelawney,4,7
Fred,23,4,18,2,27,2.04,2,0.31,4,Hagrid,4,6
Fred,28,4,18,2,27,0.64,2,0.31,4,Hagrid,2,1
Harry,42,4,0,0,11,0.0,10,0.61,0,Dumbledore,4,9
Crabbe,17,4,14,2,41,0.86,0,0.27,4,Lupin,4,10
Fred,25,3,4,2,13,0.64,16,0.45,4,Lupin,1,4
Crabbe,23,8,6,2,33,1.21,0,0.27,4,Trelawney,4,4
George,44,3,23,2,51,1.47,3,0.51,4,Trelawney,1,4
Draco,15,2,1,2,13,0.0,9,0.31,4,Lupin,1,7
Harry,41,3,0,0,11,0.0,10,0.61,0,Dumbledore,3,10
Fred,21,2,4,2,13,0.35,16,0.45,4,Lupin,1,8
Sedric,39,1,29,2,43,0.94,1,0.45,4,Lupin,1,5
Sedric,41,6,5,2,19,1.28,25,0.69,4,Snape,2,3
Hermiona,29,3,29,2,0,2.55,0,0.38,4,Hagrid,3,9
Sedric,39,9,7,2,21,2.02,23,0.67,4,Trelawney,3,5
Harry,44,9,9,0,20,0.0,19,0.7,0,Mcgonagall,3,7
Fred,21,3,7,2,16,0.0,13,0.42,4,Mcgonagall,1,8
George,42,2,0,2,28,0.92,20,0.68,4,Dumbledore,1,6
George,41,3,15,2,43,2.01,5,0.53,4,Lupin,3,7
Hermiona,31,3,0,2,0,1.36,0,0.38,4,Dumbledore,3,7
Sedric,43,3,28,2,42,3.12,2,0.46,4,Sprout,3,1
Hermiona,33,4,0,2,0,0.91,0,0.38,4,Dumbledore,4,5
Crabbe,23,6,0,2,27,0.32,0,0.27,4,Hagrid,2,4
Sedric,34,6,0,2,14,0.47,30,0.74,4,Dumbledore,2,10
Hermiona,33,6,18,2,0,1.12,0,0.38,4,Sprout,3,5
Fred,26,12,0,2,9,0.72,20,0.49,4,Dumbledore,4,3
Ron,46,9,3,1,27,1.08,23,0.77,2,Hagrid,3,8
George,44,6,0,2,28,0.97,20,0.68,4,Dumbledore,3,4
George,43,1,23,2,51,0.0,3,0.51,4,Trelawney,1,5
Goyle,31,6,0,2,17,0.68,0,0.37,4,Dumbledore,3,6
Sedric,38,9,0,2,14,1.67,30,0.74,4,Dumbledore,3,6
Ginny,4,8,4,3,16,0.5,4,0.16,3,Sprout,4,8
Ron,3,4,27,1,51,0.62,47,0.51,2,Trelawney,4,1
Hermiona,30,3,29,2,0,2.59,0,0.38,4,Hagrid,3,8
Ginny,4,12,1,3,13,0.37,1,0.13,3,Lupin,4,8
Crabbe,21,1,18,2,45,0.86,0,0.27,4,Snape,1,6
Fred,28,6,0,2,9,1.23,20,0.49,4,Dumbledore,3,1
Hermiona,29,6,15,2,0,1.58,0,0.38,4,Lupin,3,9
Harry,45,6,9,0,20,0.0,19,0.7,0,Mcgonagall,3,6
Draco,21,3,3,2,15,0.86,7,0.29,4,Snape,3,1
Sedric,40,4,13,2,27,2.2,17,0.61,4,Hagrid,4,4
George,39,8,4,2,32,1.19,16,0.64,4,Mcgonagall,4,9
Hermiona,31,6,15,2,0,2.02,0,0.38,4,Lupin,3,7
George,46,4,23,2,51,2.47,3,0.51,4,Trelawney,2,2
Goyle,33,3,4,2,21,0.0,0,0.37,4,Trelawney,1,4
Hermiona,34,8,26,2,0,1.66,0,0.38,4,Mcgonagall,4,4
Harry,41,4,9,0,20,0.0,19,0.7,0,Mcgonagall,4,10
Hermiona,28,9,18,2,0,1.65,0,0.38,4,Sprout,3,10
George,47,4,29,2,57,1.05,9,0.57,4,Hagrid,2,1
Ron,1,6,15,1,39,0.29,35,0.39,2,Snape,2,3
George,41,4,4,2,32,2.24,16,0.64,4,Mcgonagall,4,7
Draco,21,2,1,2,13,0.3,9,0.31,4,Lupin,1,1
Ron,47,3,3,1,27,0.35,23,0.77,2,Hagrid,1,7
Hermiona,32,2,18,2,0,0.69,0,0.38,4,Sprout,1,6
Goyle,32,6,10,2,27,0.58,0,0.37,4,Hagrid,2,5
Crabbe,22,6,14,2,41,1.29,0,0.27,4,Lupin,2,5
Harry,44,3,0,0,11,0.0,10,0.61,0,Dumbledore,1,7
Ron,2,6,15,1,39,0.24,35,0.39,2,Snape,2,2
Hermiona,35,4,23,2,0,0.8,0,0.38,4,Trelawney,2,3
Ginny,6,6,20,3,32,0.54,20,0.32,3,Mcgonagall,2,6
Draco,13,3,26,2,38,0.54,16,0.38,4,Sprout,1,9
Harry,42,4,25,0,36,0.0,35,0.86,0,Sprout,2,9
Draco,12,6,9,2,21,0.92,1,0.23,4,Trelawney,3,10
Fred,28,4,0,2,9,0.78,20,0.49,4,Dumbledore,4,1
Ron,1,2,0,1,24,0.0,20,0.24,2,Dumbledore,1,3
Goyle,35,6,10,2,27,1.25,0,0.37,4,Hagrid,2,2
Hermiona,34,3,15,2,0,1.08,0,0.38,4,Lupin,1,4
Hermiona,31,6,19,2,0,1.79,0,0.38,4,Snape,3,7
Draco,13,2,15,2,27,0.62,5,0.27,4,Hagrid,1,9
Sedric,36,6,12,2,26,1.72,18,0.62,4,Mcgonagall,2,8
Harry,48,1,16,0,27,0.0,26,0.77,0,Hagrid,1,3
Fred,24,1,7,2,16,0.0,13,0.42,4,Mcgonagall,1,5
Draco,14,2,9,2,21,0.32,1,0.23,4,Trelawney,1,8
Ginny,5,12,27,3,39,1.33,27,0.39,3,Snape,4,7
Goyle,32,2,29,2,46,1.34,0,0.37,4,Sprout,1,5
Draco,21,6,3,2,15,0.33,7,0.29,4,Snape,2,1
Hermiona,36,12,18,2,0,2.25,0,0.38,4,Sprout,4,2
Ginny,9,2,1,3,13,0.33,1,0.13,3,Lupin,1,3
Draco,19,8,1,2,13,0.99,9,0.31,4,Lupin,4,3
Goyle,29,9,0,2,17,1.27,0,0.37,4,Dumbledore,3,8
Sedric,39,4,7,2,21,1.91,23,0.67,4,Trelawney,4,5
Ron,2,2,19,1,43,0.0,39,0.43,2,Lupin,1,2
Harry,49,3,9,0,20,0.0,19,0.7,0,Mcgonagall,1,2
Draco,19,9,26,2,38,1.61,16,0.38,4,Sprout,3,3
Harry,44,2,10,0,21,0.0,20,0.71,0,Trelawney,1,7
Hermiona,32,3,0,2,0,0.44,0,0.38,4,Dumbledore,1,6
Harry,46,6,6,0,17,0.0,16,0.67,0,Snape,2,5
Fred,19,4,0,2,9,0.53,20,0.49,4,Dumbledore,2,10
George,38,2,18,2,46,1.23,2,0.5,4,Sprout,1,10
Harry,47,3,25,0,36,0.0,35,0.86,0,Sprout,1,4
Crabbe,21,12,14,2,41,1.74,0,0.27,4,Lupin,4,6
Ginny,5,6,27,3,39,1.05,27,0.39,3,Snape,3,7
Goyle,35,4,22,2,39,2.04,0,0.37,4,Snape,2,2
Goyle,27,3,15,2,32,1.51,0,0.37,4,Mcgonagall,3,10
Crabbe,26,12,18,2,45,1.83,0,0.27,4,Snape,4,1
Crabbe,17,8,0,2,27,0.84,0,0.27,4,Hagrid,4,10
George,40,9,18,2,46,2.55,2,0.5,4,Sprout,3,8
Sedric,38,1,13,2,27,1.12,17,0.61,4,Hagrid,1,6
Ginny,11,4,27,3,39,0.79,27,0.39,3,Snape,2,1
Ron,45,6,22,1,46,0.46,42,0.96,2,Mcgonagall,2,9
Draco,16,3,15,2,27,1.36,5,0.27,4,Hagrid,3,6
Sedric,40,3,12,2,26,0.72,18,0.62,4,Mcgonagall,1,4
Ginny,7,4,0,3,12,0.38,0,0.12,3,Dumbledore,2,5
George,46,8,0,2,28,1.91,20,0.68,4,Dumbledore,4,2
Draco,18,9,15,2,27,1.18,5,0.27,4,Hagrid,3,4
Hermiona,30,6,23,2,0,1.9,0,0.38,4,Trelawney,2,8
Hermiona,33,2,0,2,0,0.46,0,0.38,4,Dumbledore,1,5
George,44,4,23,2,51,1.86,3,0.51,4,Trelawney,2,4
Goyle,33,2,15,2,32,1.72,0,0.37,4,Mcgonagall,2,4
Ron,3,4,15,1,39,0.32,35,0.39,2,Snape,2,1
George,42,4,15,2,43,1.58,5,0.53,4,Lupin,4,6
Harry,47,2,9,0,20,0.0,19,0.7,0,Mcgonagall,2,4
Hermiona,29,8,0,2,0,0.8,0,0.38,4,Dumbledore,4,9
Sedric,41,3,0,2,14,1.8,30,0.74,4,Dumbledore,3,3
George,46,2,18,2,46,0.89,2,0.5,4,Sprout,2,2
Hermiona,32,9,23,2,0,2.42,0,0.38,4,Trelawney,3,6
Goyle,33,6,10,2,27,0.6,0,0.37,4,Hagrid,2,4
Ron,0,4,19,1,43,0.4,39,0.43,2,Lupin,4,4
Crabbe,18,6,18,2,45,1.58,0,0.27,4,Snape,3,9
Crabbe,20,12,14,2,41,1.69,0,0.27,4,Lupin,4,7
Harry,45,8,0,0,11,0.0,10,0.61,0,Dumbledore,4,6
Fred,24,8,0,2,9,0.67,20,0.49,4,Snape,4,5
Sedric,42,3,29,2,43,0.98,1,0.45,4,Lupin,1,2
Sedric,36,9,5,2,19,1.8,25,0.69,4,Snape,3,8
George,41,2,15,2,43,1.55,5,0.53,4,Lupin,2,7
Fred,22,2,0,2,9,0.3,20,0.49,4,Dumbledore,1,7
Hermiona,29,4,0,2,0,0.8,0,0.38,4,Dumbledore,2,9
Harry,45,4,9,0,20,0.0,19,0.7,0,Mcgonagall,2,6
Harry,41,1,2,0,13,0.0,12,0.63,0,Lupin,1,10
Draco,17,4,9,2,21,1.29,1,0.23,4,Trelawney,4,5
Ginny,5,9,9,3,21,0.75,9,0.21,3,Trelawney,3,7
Crabbe,18,12,14,2,41,0.89,0,0.27,4,Lupin,4,9
Goyle,29,6,29,2,46,1.27,0,0.37,4,Sprout,3,8
Harry,48,4,6,0,17,0.0,16,0.67,0,Snape,4,3
Draco,18,1,9,2,21,0.59,1,0.23,4,Trelawney,1,4
George,40,3,15,2,43,1.21,5,0.53,4,Lupin,1,8
Sedric,36,8,5,2,19,1.71,25,0.69,4,Snape,4,8
Harry,41,1,2,0,13,0.0,12,0.63,0,Lupin,1,10
Sedric,34,12,12,2,26,1.28,18,0.62,4,Mcgonagall,4,10
Hermiona,30,3,18,2,0,1.72,0,0.38,4,Sprout,3,8
Hermiona,32,1,29,2,0,1.34,0,0.38,4,Hagrid,1,6
Sedric,35,3,7,2,21,0.92,23,0.67,4,Trelawney,3,9
Draco,13,6,15,2,27,1.0,5,0.27,4,Hagrid,3,9
Sedric,40,9,29,2,43,1.52,1,0.45,4,Lupin,3,4
Harry,0,4,2,0,13,0.0,12,0.13,0,Lupin,2,1
Hermiona,30,4,26,2,0,0.78,0,0.38,4,Mcgonagall,2,8
Ginny,11,12,20,3,32,2.31,20,0.32,3,Mcgonagall,4,1
Hermiona,32,2,18,2,0,0.69,0,0.38,4,Sprout,1,6
Crabbe,20,2,25,2,52,0.62,0,0.27,4,Mcgonagall,1,7
Ron,49,6,15,1,39,1.41,35,0.89,2,Snape,3,5
Hermiona,32,9,18,2,0,1.1,0,0.38,4,Sprout,3,6
Sedric,37,4,12,2,26,2.44,18,0.62,4,Mcgonagall,4,7
Ginny,5,6,27,3,39,0.67,27,0.39,3,Snape,2,7
Hermiona,28,3,0,2,0,1.0,0,0.38,4,Dumbledore,3,10
Crabbe,23,8,0,2,27,0.96,0,0.27,4,Hagrid,4,4
Crabbe,20,3,0,2,27,0.88,0,0.27,4,Hagrid,3,7
Fred,22,3,18,2,27,0.88,2,0.31,4,Hagrid,1,7
George,44,9,11,2,39,1.97,9,0.57,4,Snape,3,4
Fred,22,4,4,2,13,0.72,16,0.45,4,Lupin,4,7
Fred,27,8,0,2,9,1.34,20,0.49,4,Dumbledore,4,2
Ron,45,8,22,1,46,1.39,42,0.96,2,Sprout,4,9
Sedric,43,6,7,2,21,1.79,23,0.67,4,Trelawney,3,1
Sedric,38,4,5,2,19,1.19,25,0.69,4,Snape,2,6
George,45,2,18,2,46,0.0,2,0.5,4,Sprout,1,3
Hermiona,34,4,19,2,0,0.73,0,0.38,4,Snape,2,4
Fred,22,3,23,2,32,0.99,3,0.32,4,Sprout,3,7
Ron,44,6,15,1,39,0.82,35,0.89,2,Snape,2,10
Ginny,6,6,4,3,16,0.42,4,0.16,3,Sprout,2,6
Fred,23,4,0,2,9,0.64,20,0.49,4,Snape,4,6
Ginny,8,2,1,3,13,0.0,1,0.13,3,Lupin,1,4
Hermiona,34,2,0,2,0,0.94,0,0.38,4,Dumbledore,2,4
Hermiona,35,4,18,2,0,2.63,0,0.38,4,Sprout,4,3
Crabbe,25,4,14,2,41,0.54,0,0.27,4,Lupin,2,2
Sedric,35,3,28,2,42,0.0,2,0.46,4,Sprout,1,9
Ron,44,12,27,1,51,0.98,47,1.01,2,Trelawney,4,10
Goyle,32,8,15,2,32,2.34,0,0.37,4,Mcgonagall,4,5
George,47,2,23,2,51,0.97,3,0.51,4,Trelawney,1,1
Goyle,31,2,4,2,21,1.25,0,0.37,4,Trelawney,2,6
Sedric,39,2,7,2,21,0.64,23,0.67,4,Trelawney,2,5
Hermiona,28,3,19,2,0,2.07,0,0.38,4,Snape,3,10
Ginny,7,3,1,3,13,0.26,1,0.13,3,Lupin,1,5
Hermiona,31,9,0,2,0,1.36,0,0.38,4,Dumbledore,3,7
Draco,20,6,9,2,21,0.64,1,0.23,4,Trelawney,3,2
George,45,9,11,2,39,1.23,9,0.57,4,Snape,3,3
George,43,3,15,2,43,1.27,5,0.53,4,Lupin,3,5
Goyle,31,4,10,2,27,1.47,0,0.37,4,Hagrid,2,6
Goyle,31,6,26,2,43,0.79,0,0.37,4,Lupin,2,6
Ron,0,12,15,1,39,0.21,35,0.39,2,Snape,4,4
Fred,24,3,0,2,9,0.86,20,0.49,4,Dumbledore,3,5
Sedric,35,1,0,2,14,0.77,30,0.74,4,Dumbledore,1,9
Hermiona,34,8,29,2,0,3.13,0,0.38,4,Hagrid,4,4
Ginny,11,1,4,3,16,0.0,4,0.16,3,Sprout,1,1
Draco,15,4,15,2,27,0.83,5,0.27,4,Hagrid,2,7
Sedric,41,6,12,2,26,0.73,18,0.62,4,Mcgonagall,2,3
Harry,46,12,9,0,20,0.0,19,0.7,0,Mcgonagall,4,5
Ron,0,2,3,1,27,0.02,23,0.27,2,Hagrid,1,4
Ginny,9,6,20,3,32,1.56,20,0.32,3,Mcgonagall,2,3
Sedric,36,4,5,2,19,1.71,25,0.69,4,Snape,4,8
Crabbe,18,6,11,2,38,1.04,0,0.27,4,Sprout,2,9
Sedric,43,8,13,2,27,1.55,17,0.61,4,Hagrid,4,1
Ron,46,6,22,1,46,1.22,42,0.96,2,Sprout,2,8
Hermiona,33,2,19,2,0,1.14,0,0.38,4,Snape,1,5
Crabbe,19,9,0,2,27,0.68,0,0.27,4,Dumbledore,3,8
Sedric,43,6,29,2,43,2.58,1,0.45,4,Lupin,3,1
Goyle,36,4,22,2,39,2.88,0,0.37,4,Snape,4,1
Fred,24,4,0,2,9,0.67,20,0.49,4,Dumbledore,4,5
George,39,1,11,2,39,0.69,9,0.57,4,Snape,1,9
Hermiona,34,4,23,2,0,2.37,0,0.38,4,Trelawney,4,4
Fred,21,6,7,2,16,1.23,13,0.42,4,Mcgonagall,3,8
Sedric,42,4,7,2,21,0.68,23,0.67,4,Trelawney,2,2
Fred,28,12,0,2,9,0.78,20,0.49,4,Dumbledore,4,1
Ginny,8,3,0,3,12,0.43,0,0.12,3,Dumbledore,3,4
Hermiona,35,2,0,2,0,0.97,0,0.38,4,Dumbledore,2,3
Sedric,37,4,12,2,26,2.44,18,0.62,4,Mcgonagall,4,7
Ron,1,8,15,1,39,0.22,35,0.39,2,Snape,4,3
Fred,23,3,0,2,9,0.51,20,0.49,4,Snape,1,6
George,45,6,23,2,51,2.44,3,0.51,4,Trelawney,3,3
Draco,18,2,15,2,27,0.73,5,0.27,4,Hagrid,1,4
Hermiona,37,4,29,2,0,2.74,0,0.38,4,Hagrid,4,1
Crabbe,21,6,11,2,38,0.89,0,0.27,4,Sprout,2,6
Ron,3,1,27,1,51,0.0,47,0.51,2,Trelawney,1,1
George,44,4,11,2,39,1.52,9,0.57,4,Snape,4,4
Sedric,41,2,5,2,19,1.28,25,0.69,4,Snape,2,3
Draco,21,1,3,2,15,0.33,7,0.29,4,Snape,1,1
Crabbe,17,2,0,2,27,0.24,0,0.27,4,Hagrid,1,10
Crabbe,20,1,6,2,33,0.57,0,0.27,4,Trelawney,1,7
Fred,19,2,0,2,9,0.0,20,0.49,4,Snape,1,10
Sedric,40,4,13,2,27,1.9,17,0.61,4,Hagrid,2,4
Ginny,3,3,20,3,32,1.24,20,0.32,3,Mcgonagall,3,9
Goyle,27,3,0,2,17,0.0,0,0.37,4,Dumbledore,1,10
Ginny,3,3,15,3,27,0.0,15,0.27,3,Hagrid,1,9
Draco,13,1,9,2,21,0.3,1,0.23,4,Trelawney,1,9
Hermiona,35,2,15,2,0,0.69,0,0.38,4,Lupin,2,3
Harry,44,3,10,0,21,0.0,20,0.71,0,Trelawney,1,7
Sedric,34,1,13,2,27,1.03,17,0.61,4,Hagrid,1,10
Harry,47,12,10,0,21,0.0,20,0.71,0,Trelawney,4,4
George,46,6,4,2,32,0.69,16,0.64,4,Mcgonagall,2,2
Crabbe,18,3,18,2,45,0.79,0,0.27,4,Snape,1,9
George,45,6,23,2,51,2.44,3,0.51,4,Trelawney,3,3
Crabbe,21,3,0,2,27,0.0,0,0.27,4,Dumbledore,1,6
Hermiona,36,12,18,2,0,2.25,0,0.38,4,Sprout,4,2
Sedric,37,1,13,2,27,1.1,17,0.61,4,Hagrid,1,7
Crabbe,23,2,14,2,41,0.0,0,0.27,4,Lupin,1,4
Ron,45,4,0,1,24,0.62,20,0.74,2,Dumbledore,4,9
Hermiona,31,3,15,2,0,1.65,0,0.38,4,Lupin,3,7
Goyle,36,4,29,2,46,3.23,0,0.37,4,Sprout,4,1
Sedric,42,6,7,2,21,0.68,23,0.67,4,Trelawney,2,2
Hermiona,28,6,18,2,0,1.65,0,0.38,4,Sprout,3,10
George,42,3,18,2,46,0.83,2,0.5,4,Sprout,1,6
Ginny,8,12,4,3,16,0.75,4,0.16,3,Sprout,4,4
Draco,18,2,15,2,27,1.18,5,0.27,4,Hagrid,2,4
Goyle,34,4,22,2,39,2.33,0,0.37,4,Snape,4,3
George,42,1,4,2,32,1.01,16,0.64,4,Mcgonagall,1,6
Draco,19,6,3,2,15,0.97,7,0.29,4,Snape,3,3
Hermiona,29,6,26,2,0,1.52,0,0.38,4,Mcgonagall,2,9
Draco,19,4,1,2,13,0.72,9,0.31,4,Lupin,2,3
Harry,48,4,0,0,11,0.0,10,0.61,0,Dumbledore,4,3
Draco,12,4,15,2,27,1.34,5,0.27,4,Hagrid,4,10
George,44,3,11,2,39,1.97,9,0.57,4,Snape,3,4
Harry,41,2,25,0,36,0.0,35,0.86,0,Sprout,1,10
Ron,45,6,15,1,39,0.42,35,0.89,2,Snape,2,9
Ginny,4,2,0,3,12,0.08,0,0.12,3,Dumbledore,2,8
Ron,2,1,22,1,46,0.26,42,0.46,2,Mcgonagall,1,2
Hermiona,34,2,26,2,0,0.83,0,0.38,4,Mcgonagall,1,4
Fred,20,6,4,2,13,1.05,16,0.45,4,Lupin,3,9
Crabbe,26,4,6,2,33,1.33,0,0.27,4,Trelawney,4,1
George,44,4,0,2,28,2.19,20,0.68,4,Dumbledore,4,4
Hermiona,35,2,19,2,0,1.5,0,0.38,4,Snape,2,3
Goyle,31,2,4,2,21,0.0,0,0.37,4,Trelawney,1,6
George,42,1,23,2,51,1.43,3,0.51,4,Trelawney,1,6
Ginny,10,6,4,3,16,0.46,4,0.16,3,Sprout,3,2
Harry,45,9,2,0,13,0.0,12,0.63,0,Lupin,3,6
Fred,21,3,7,2,16,1.23,13,0.42,4,Mcgonagall,3,8
Hermiona,28,8,15,2,0,2.14,0,0.38,4,Lupin,4,10
Draco,13,3,3,2,15,0.7,7,0.29,4,Snape,3,9
Sedric,42,8,28,2,42,1.94,2,0.46,4,Sprout,4,2
Sedric,42,6,13,2,27,1.52,17,0.61,4,Hagrid,2,2
Crabbe,18,3,6,2,33,1.05,0,0.27,4,Trelawney,3,9
George,45,3,29,2,57,0.0,9,0.57,4,Hagrid,1,3
Fred,20,6,12,2,21,1.41,8,0.37,4,Trelawney,3,9
George,39,8,0,2,28,1.08,20,0.68,4,Dumbledore,4,9
Ron,47,4,3,1,27,0.35,23,0.77,2,Hagrid,2,7
Draco,18,4,15,2,27,1.18,5,0.27,4,Hagrid,2,4
Hermiona,32,1,23,2,0,1.21,0,0.38,4,Trelawney,1,6
George,43,4,11,2,39,0.75,9,0.57,4,Snape,2,5
